type,t_rel,t_abs,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6
actual,9.626000,189.465000,0.453514,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.636000,189.475000,0.454140,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.646000,189.485000,0.454812,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.656000,189.495000,0.455529,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.666000,189.505000,0.456289,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.676000,189.515000,0.457093,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.686000,189.525000,0.457939,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.696000,189.535000,0.458826,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.706000,189.545000,0.459754,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.716000,189.555000,0.460722,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.726000,189.565000,0.461729,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.736000,189.575000,0.462773,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.746000,189.585000,0.463854,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.756000,189.595000,0.464971,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.766000,189.605000,0.466122,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.776000,189.615000,0.467307,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.786000,189.625000,0.468524,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.796000,189.635000,0.469772,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.806000,189.645000,0.471050,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.816000,189.655000,0.472357,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.826000,189.665000,0.473691,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.836000,189.675000,0.475050,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.846000,189.685000,0.476435,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.856000,189.695000,0.477842,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.866000,189.705000,0.479272,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.876000,189.715000,0.480722,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.886000,189.725000,0.482191,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.896000,189.735000,0.483677,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.906000,189.745000,0.485180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.916000,189.755000,0.486697,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.926000,189.765000,0.488228,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.936000,189.775000,0.489770,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.946000,189.785000,0.491322,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.956000,189.795000,0.492883,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.966000,189.805000,0.494450,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.976000,189.815000,0.496024,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.986000,189.825000,0.497601,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,9.996000,189.835000,0.499180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.006000,189.845000,0.500761,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.016000,189.855000,0.502340,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.026000,189.865000,0.503917,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.036000,189.875000,0.505491,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.046000,189.885000,0.507059,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.056000,189.895000,0.508620,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.066000,189.905000,0.510172,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.076000,189.915000,0.511715,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.086000,189.925000,0.513246,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.096000,189.935000,0.514764,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.106000,189.945000,0.516267,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.116000,189.955000,0.517754,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.126000,189.965000,0.519224,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.136000,189.975000,0.520675,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.146000,189.985000,0.522105,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.156000,189.995000,0.523513,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.166000,190.005000,0.524899,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.176000,190.015000,0.526259,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.186000,190.025000,0.527594,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.196000,190.035000,0.528902,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.206000,190.045000,0.530181,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.216000,190.055000,0.531430,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.226000,190.065000,0.532649,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.236000,190.075000,0.533835,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.246000,190.085000,0.534987,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.256000,190.095000,0.536105,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.266000,190.105000,0.537188,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.276000,190.115000,0.538234,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.286000,190.125000,0.539242,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.296000,190.135000,0.540211,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.306000,190.145000,0.541141,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.316000,190.155000,0.542030,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.326000,190.165000,0.542878,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.336000,190.175000,0.543683,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.346000,190.185000,0.544445,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.356000,190.195000,0.545163,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.366000,190.205000,0.545837,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.376000,190.215000,0.546466,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.386000,190.225000,0.547048,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.396000,190.235000,0.547585,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.406000,190.245000,0.548074,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.416000,190.255000,0.548516,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.426000,190.265000,0.548910,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.436000,190.275000,0.549255,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.446000,190.285000,0.549552,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.456000,190.295000,0.549801,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.466000,190.305000,0.550000,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.476000,190.315000,0.550149,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.486000,190.325000,0.550249,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.496000,190.335000,0.550300,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.506000,190.345000,0.550301,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.516000,190.355000,0.550252,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.526000,190.365000,0.550154,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.536000,190.375000,0.550006,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.546000,190.385000,0.549809,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.556000,190.395000,0.549563,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.566000,190.405000,0.549268,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.576000,190.415000,0.548924,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.586000,190.425000,0.548532,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.596000,190.435000,0.548092,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.606000,190.445000,0.547605,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.616000,190.455000,0.547070,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.626000,190.465000,0.546489,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.636000,190.475000,0.545863,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.646000,190.485000,0.545191,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.656000,190.495000,0.544474,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.666000,190.505000,0.543714,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.676000,190.515000,0.542910,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.686000,190.525000,0.542064,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.696000,190.535000,0.541177,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.706000,190.545000,0.540249,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.716000,190.555000,0.539281,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.726000,190.565000,0.538274,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.736000,190.575000,0.537230,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.746000,190.585000,0.536149,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.756000,190.595000,0.535032,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.766000,190.605000,0.533881,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.776000,190.615000,0.532696,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.786000,190.625000,0.531479,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.796000,190.635000,0.530231,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.806000,190.645000,0.528953,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.816000,190.655000,0.527646,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.826000,190.665000,0.526312,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.836000,190.675000,0.524953,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.846000,190.685000,0.523568,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.856000,190.695000,0.522161,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.866000,190.705000,0.520731,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.876000,190.715000,0.519281,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.886000,190.725000,0.517812,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.896000,190.735000,0.516326,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.906000,190.745000,0.514823,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.916000,190.755000,0.513306,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.926000,190.765000,0.511775,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.936000,190.775000,0.510233,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.946000,190.785000,0.508681,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.956000,190.795000,0.507120,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.966000,190.805000,0.505553,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.976000,190.815000,0.503979,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.986000,190.825000,0.502402,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,10.996000,190.835000,0.500823,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.006000,190.845000,0.499242,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.016000,190.855000,0.497663,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.026000,190.865000,0.496086,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.036000,190.875000,0.494512,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.046000,190.885000,0.492944,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.056000,190.895000,0.491383,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.066000,190.905000,0.489831,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.076000,190.915000,0.488288,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.086000,190.925000,0.486757,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.096000,190.935000,0.485239,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.106000,190.945000,0.483736,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.116000,190.955000,0.482249,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.126000,190.965000,0.480779,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.136000,190.975000,0.479328,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.146000,190.985000,0.477898,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.156000,190.995000,0.476490,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.166000,191.005000,0.475104,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.176000,191.015000,0.473744,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.186000,191.025000,0.472409,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.196000,191.035000,0.471101,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.206000,191.045000,0.469822,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.216000,191.055000,0.468573,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.226000,191.065000,0.467354,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.236000,191.075000,0.466168,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.246000,191.085000,0.465016,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.256000,191.095000,0.463898,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.266000,191.105000,0.462815,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.276000,191.115000,0.461769,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.286000,191.125000,0.460761,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.296000,191.135000,0.459792,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.306000,191.145000,0.458862,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.316000,191.155000,0.457973,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.326000,191.165000,0.457125,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.336000,191.175000,0.456320,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.346000,191.185000,0.455558,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.356000,191.195000,0.454840,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.366000,191.205000,0.454166,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.376000,191.215000,0.453537,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.386000,191.225000,0.452955,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.396000,191.235000,0.452418,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.406000,191.245000,0.451929,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.416000,191.255000,0.451487,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.426000,191.265000,0.451093,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.436000,191.275000,0.450748,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.446000,191.285000,0.450451,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.456000,191.295000,0.450202,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.466000,191.305000,0.450003,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.476000,191.315000,0.449854,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.486000,191.325000,0.449754,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.496000,191.335000,0.449703,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.506000,191.345000,0.449702,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.516000,191.355000,0.449751,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.526000,191.365000,0.449849,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.536000,191.375000,0.449997,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.546000,191.385000,0.450194,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.556000,191.395000,0.450440,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.566000,191.405000,0.450735,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.576000,191.415000,0.451079,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.586000,191.425000,0.451471,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.596000,191.435000,0.451911,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.606000,191.445000,0.452398,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.616000,191.455000,0.452933,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.626000,191.465000,0.453514,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.636000,191.475000,0.454140,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.646000,191.485000,0.454812,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.656000,191.495000,0.455529,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.666000,191.505000,0.456289,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.676000,191.515000,0.457093,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.686000,191.525000,0.457939,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.696000,191.535000,0.458826,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.706000,191.545000,0.459754,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.716000,191.555000,0.460722,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.726000,191.565000,0.461729,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.736000,191.575000,0.462773,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.746000,191.585000,0.463854,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.756000,191.595000,0.464971,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.766000,191.605000,0.466122,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.776000,191.615000,0.467307,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.786000,191.625000,0.468524,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.796000,191.635000,0.469772,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.806000,191.645000,0.471050,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.816000,191.655000,0.472357,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.826000,191.665000,0.473691,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.836000,191.675000,0.475050,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.846000,191.685000,0.476435,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.856000,191.695000,0.477842,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.866000,191.705000,0.479272,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.876000,191.715000,0.480722,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.886000,191.725000,0.482191,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.896000,191.735000,0.483677,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.906000,191.745000,0.485180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.916000,191.755000,0.486697,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.926000,191.765000,0.488228,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.936000,191.775000,0.489770,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.946000,191.785000,0.491322,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.956000,191.795000,0.492883,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.966000,191.805000,0.494450,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.976000,191.815000,0.496024,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.986000,191.825000,0.497601,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,11.996000,191.835000,0.499180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.006000,191.845000,0.500761,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.016000,191.855000,0.502340,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.026000,191.865000,0.503917,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.036000,191.875000,0.505491,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.046000,191.885000,0.507059,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.056000,191.895000,0.508620,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.066000,191.905000,0.510172,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.076000,191.915000,0.511715,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.086000,191.925000,0.513246,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.096000,191.935000,0.514764,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.106000,191.945000,0.516267,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.116000,191.955000,0.517754,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.126000,191.965000,0.519224,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.136000,191.975000,0.520675,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.146000,191.985000,0.522105,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.156000,191.995000,0.523513,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.166000,192.005000,0.524899,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.176000,192.015000,0.526259,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.186000,192.025000,0.527594,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.196000,192.035000,0.528902,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.206000,192.045000,0.530181,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.216000,192.055000,0.531430,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.226000,192.065000,0.532649,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.236000,192.075000,0.533835,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.246000,192.085000,0.534987,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.256000,192.095000,0.536105,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.266000,192.105000,0.537188,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.276000,192.115000,0.538234,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.286000,192.125000,0.539242,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.296000,192.135000,0.540211,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.306000,192.145000,0.541141,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.316000,192.155000,0.542030,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.326000,192.165000,0.542878,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.336000,192.175000,0.543683,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.346000,192.185000,0.544445,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.356000,192.195000,0.545163,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.366000,192.205000,0.545837,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.376000,192.215000,0.546466,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.386000,192.225000,0.547048,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.396000,192.235000,0.547585,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.406000,192.245000,0.548074,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.416000,192.255000,0.548516,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.426000,192.265000,0.548910,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.436000,192.275000,0.549255,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.446000,192.285000,0.549552,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.456000,192.295000,0.549801,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.466000,192.305000,0.550000,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.476000,192.315000,0.550149,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.486000,192.325000,0.550249,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.496000,192.335000,0.550300,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.506000,192.345000,0.550301,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.516000,192.355000,0.550252,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.526000,192.365000,0.550154,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.536000,192.375000,0.550006,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.546000,192.385000,0.549809,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.556000,192.395000,0.549563,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.566000,192.405000,0.549268,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.576000,192.415000,0.548924,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
